S.No,"Order Id","Res Name","Boy Name","Item Total","Offer Price","Delivery Charge","Packaging Charge","Grand Total","Date and Time",MOP,"Delivery Type",status,"Order details"
1,VLR127282,"HART LOUNGE",,450,0,12,5,467,"12/17/2018 20:02:54",,ccavenue,"Payment Pending","1xBbq Spicy Chicken Full-450"
2,VLR127280,"RAJSHREE PUNJABI DHABA",,132,0,25,10,167,"12/17/2018 19:51:08",,ccavenue,"Payment Pending","1xVeg Balls Dry(5 Pieces)-69,1xTomato Soup-63"
3,VLR127277,TAPRI,,175,0,25,15,215,"12/17/2018 19:47:47",,ccavenue,"Payment Pending","1xPeri Peri Fries-55,1xPapad Burger-60,1xMasala Burger-60"
4,VLR127274,"YOU THINK","SARAVANAN VLR",250,0,24,15,289,"12/17/2018 19:38:26",cash,cod,"Order Finished","1xDhall Fry-60,1xDhall Tadka-70,1xKadai Paneer-120"
5,VLR127272,ALAKAR,"BALAKUMAR VLR",50,0,30,0,80,"12/17/2018 19:29:47",cash,cod,"Order Finished","1xMini Idly Ghee Sambar-50"
6,VLR127270,"TAK INTERESTING FOOD","JEEVA VLR",176.4,0,36,0,212,"12/17/2018 19:18:27",cash,cod,"Order Finished","1xPan Grilled Chicken-176.4"
7,VLR127268,"HART LOUNGE",,120,0,25,7,152,"12/17/2018 19:14:53",,ccavenue,"Payment Pending","1xMx Special Shawarma Plate-110,1xExtra Kuboos-10"
8,RPT127267,"NAVALPUR KITCHEN","PRAKASH RPT",231,0,12,0,243,"12/17/2018 19:06:56","Debit Card",ccavenue,"Order Finished","4xPhulka (1 Pc)-15.75,1xChettinad Mutton Masala-168"
9,VLR127266,"RAJSHREE PUNJABI DHABA",VIJAYVLR,386,0,56,30,472,"12/17/2018 19:06:41",cash,cod,"Order Finished","3xButter Naan-31,1xPhulka (4 Pcs)-41,1xDal Makhni-126,1xKadai Paneer-126"
10,VLR127264,"TAK INTERESTING FOOD","JEEVA VLR",176.4,0,36,0,212,"12/17/2018 18:55:03",cash,cod,"Order Finished","1xPan Grilled Chicken-176.4"
